,ts_code,symbol,name,area,industry,list_date
1354,002916.SZ,002916,深南电路,深圳,元器件,20171213
1355,002917.SZ,002917,金奥博,深圳,化学制药,20171208
1356,002918.SZ,002918,蒙娜丽莎,广东,综合服务,20171219
1357,002919.SZ,002919,名臣健康,广东,日用化工,20171218
1358,002920.SZ,002920,德赛西威,广东,汽车服务,20171226
1359,002921.SZ,002921,联诚精密,山东,汽车服务,20171227
1360,002922.SZ,002922,伊戈尔,广东,元器件,20171229
1361,002923.SZ,002923,润都股份,广东,化学制药,20180105
1362,002925.SZ,002925,盈趣科技,福建,元器件,20180115
1363,002926.SZ,002926,华西证券,四川,金融,20180205
1364,002927.SZ,002927,泰永长征,贵州,元器件,20180223
1365,002928.SZ,002928,华夏航空,贵州,空运,20180302
1366,002929.SZ,002929,润建股份,广西,软件服务,20180301
1367,002930.SZ,002930,宏川智慧,广东,仓储物流,20180328
1368,002931.SZ,002931,锋龙股份,浙江,汽车服务,20180403
1369,002932.SZ,002932,明德生物,湖北,化学制药,20180710
1370,002933.SZ,002933,新兴装备,北京,航空,20180828
1371,002935.SZ,002935,天奥电子,四川,元器件,20180903
1372,002936.SZ,002936,郑州银行,河南,金融,20180919
1373,002937.SZ,002937,兴瑞科技,浙江,元器件,20180926
1374,002938.SZ,002938,鹏鼎控股,深圳,元器件,20180918
1375,002939.SZ,002939,长城证券,深圳,金融,20181026
1376,002940.SZ,002940,昂利康,浙江,化学制药,20181023
1377,002941.SZ,002941,新疆交建,新疆,地产,20181128
1378,002942.SZ,002942,新农股份,浙江,农矿业,20181205
1379,002943.SZ,002943,宇晶股份,湖南,机械,20181129
1380,002945.SZ,002945,华林证券,西藏,金融,20190117
1381,002946.SZ,002946,新乳业,四川,农矿业,20190125
1382,002947.SZ,002947,恒铭达,江苏,元器件,20190201
1383,002948.SZ,002948,青岛银行,山东,金融,20190116
1384,002949.SZ,002949,华阳国际,深圳,地产,20190226
1385,002950.SZ,002950,奥美医疗,湖北,化学制药,20190311
1386,002951.SZ,002951,金时科技,四川,广告包装,20190315
1387,002952.SZ,002952,亚世光电,辽宁,元器件,20190328
1388,002953.SZ,002953,日丰股份,广东,元器件,20190509
1389,002958.SZ,002958,青农商行,山东,金融,20190326
1390,300001.SZ,300001,特锐德,山东,元器件,20091030
1391,300002.SZ,300002,神州泰岳,北京,软件服务,20091030
1392,300003.SZ,300003,乐普医疗,北京,化学制药,20091030
1393,300004.SZ,300004,南风股份,广东,元器件,20091030
1394,300005.SZ,300005,探路者,北京,服饰,20091030
1395,300006.SZ,300006,莱美药业,重庆,化学制药,20091030
1396,300007.SZ,300007,汉威科技,河南,元器件,20091030
1397,300008.SZ,300008,天海防务,上海,船舶,20091030
1398,300009.SZ,300009,安科生物,安徽,化学制药,20091030
1399,300010.SZ,300010,立思辰,北京,软件服务,20091030
1400,300011.SZ,300011,鼎汉技术,北京,运输设备,20091030
1401,300012.SZ,300012,华测检测,深圳,元器件,20091030
1402,300013.SZ,300013,新宁物流,江苏,仓储物流,20091030
1403,300014.SZ,300014,亿纬锂能,广东,元器件,20091030
1404,300015.SZ,300015,爱尔眼科,湖南,化学制药,20091030
1405,300016.SZ,300016,北陆药业,北京,化学制药,20091030
1406,300017.SZ,300017,网宿科技,上海,电信运营,20091030
1407,300018.SZ,300018,中元股份,湖北,元器件,20091030
1408,300019.SZ,300019,硅宝科技,四川,化学制药,20091030
1409,300020.SZ,300020,银江股份,浙江,软件服务,20091030
1410,300021.SZ,300021,大禹节水,甘肃,农矿业,20091030
1411,300022.SZ,300022,吉峰科技,四川,农矿业,20091030
1412,300023.SZ,300023,宝德股份,陕西,机械,20091030
1413,300024.SZ,300024,机器人,辽宁,机械,20091030
1414,300025.SZ,300025,华星创业,浙江,软件服务,20091030
1415,300026.SZ,300026,红日药业,天津,化学制药,20091030
1416,300027.SZ,300027,华谊兄弟,浙江,影视音像,20091030
1417,300029.SZ,300029,天龙光电,江苏,机械,20091225
1418,300030.SZ,300030,阳普医疗,广东,化学制药,20091225
1419,300031.SZ,300031,宝通科技,江苏,软件服务,20091225
1420,300032.SZ,300032,金龙机电,浙江,元器件,20091225
1421,300033.SZ,300033,同花顺,浙江,软件服务,20091225
1422,300034.SZ,300034,钢研高纳,北京,小金属,20091225
1423,300035.SZ,300035,中科电气,湖南,元器件,20091225
1424,300036.SZ,300036,超图软件,北京,软件服务,20091225
1425,300037.SZ,300037,新宙邦,深圳,化学制药,20100108
1426,300038.SZ,300038,数知科技,北京,软件服务,20100108
1427,300039.SZ,300039,上海凯宝,上海,化学制药,20100108
1428,300040.SZ,300040,九洲电气,黑龙江,元器件,20100108
1429,300041.SZ,300041,回天新材,湖北,化学制药,20100108
1430,300042.SZ,300042,朗科科技,深圳,软件服务,20100108
1431,300043.SZ,300043,星辉娱乐,广东,文教休闲,20100120
1432,300044.SZ,300044,赛为智能,深圳,软件服务,20100120
1433,300045.SZ,300045,华力创通,北京,软件服务,20100120
1434,300046.SZ,300046,台基股份,湖北,半导体,20100120
1435,300047.SZ,300047,天源迪科,深圳,软件服务,20100120
1436,300048.SZ,300048,合康新能,北京,元器件,20100120
1437,300049.SZ,300049,福瑞股份,内蒙,化学制药,20100120
1438,300050.SZ,300050,世纪鼎利,广东,软件服务,20100120
1439,300051.SZ,300051,三五互联,福建,软件服务,20100211
1440,300052.SZ,300052,中青宝,深圳,软件服务,20100211
1441,300053.SZ,300053,欧比特,广东,半导体,20100211
1442,300054.SZ,300054,鼎龙股份,湖北,化学制药,20100211
1443,300055.SZ,300055,万邦达,北京,环境保护,20100226
1444,300056.SZ,300056,三维丝,福建,环境保护,20100226
1445,300057.SZ,300057,万顺股份,广东,广告包装,20100226
1446,300058.SZ,300058,蓝色光标,北京,广告包装,20100226
1447,300059.SZ,300059,东方财富,上海,金融,20100319
1448,300061.SZ,300061,康旗股份,上海,化学制药,20100319
1449,300062.SZ,300062,中能电气,福建,元器件,20100319
1450,300063.SZ,300063,天龙集团,广东,染料涂料,20100326
1451,300064.SZ,300064,豫金刚石,河南,农矿业,20100326
1452,300065.SZ,300065,海兰信,北京,软件服务,20100326
1453,300066.SZ,300066,三川智慧,江西,元器件,20100326
1454,300067.SZ,300067,安诺其,上海,染料涂料,20100421
1455,300068.SZ,300068,南都电源,浙江,元器件,20100421
1456,300069.SZ,300069,金利华电,浙江,元器件,20100421
1457,300070.SZ,300070,碧水源,北京,环境保护,20100421
1458,300071.SZ,300071,华谊嘉信,北京,广告包装,20100421
1459,300072.SZ,300072,三聚环保,北京,环境保护,20100427
1460,300073.SZ,300073,当升科技,北京,农矿业,20100427
1461,300074.SZ,300074,华平股份,上海,软件服务,20100427
1462,300075.SZ,300075,数字政通,北京,软件服务,20100427
1463,300076.SZ,300076,GQY视讯,浙江,软件服务,20100430
1464,300077.SZ,300077,国民技术,深圳,半导体,20100430
1465,300078.SZ,300078,思创医惠,浙江,元器件,20100430
1466,300079.SZ,300079,数码科技,北京,软件服务,20100430
1467,300080.SZ,300080,易成新能,河南,半导体,20100625
1468,300081.SZ,300081,恒信东方,河北,文教休闲,20100520
1469,300082.SZ,300082,奥克股份,辽宁,化学制药,20100520
1470,300083.SZ,300083,劲胜智能,广东,元器件,20100520
1471,300084.SZ,300084,海默科技,甘肃,农矿业,20100520
1472,300085.SZ,300085,银之杰,深圳,软件服务,20100526
1473,300086.SZ,300086,康芝药业,海南,化学制药,20100526
1474,300087.SZ,300087,荃银高科,安徽,农矿业,20100526
1475,300088.SZ,300088,长信科技,安徽,元器件,20100526
1476,300089.SZ,300089,文化长城,广东,陶瓷,20100625
1477,300090.SZ,300090,盛运环保,安徽,环境保护,20100625
1478,300091.SZ,300091,金通灵,江苏,机械,20100625
1479,300092.SZ,300092,科新机电,四川,机械,20100708
1480,300093.SZ,300093,金刚玻璃,广东,玻璃,20100708
1481,300094.SZ,300094,国联水产,广东,农矿业,20100708
1482,300095.SZ,300095,华伍股份,江西,机械,20100728
1483,300096.SZ,300096,易联众,福建,软件服务,20100728
1484,300097.SZ,300097,智云股份,辽宁,元器件,20100728
1485,300098.SZ,300098,高新兴,广东,软件服务,20100728
1486,300099.SZ,300099,精准信息,山东,元器件,20100806
1487,300100.SZ,300100,双林股份,浙江,汽车服务,20100806
1488,300101.SZ,300101,振芯科技,四川,软件服务,20100806
1489,300102.SZ,300102,乾照光电,福建,半导体,20100812
1490,300103.SZ,300103,达刚路机,陕西,工程机械,20100812
1491,300105.SZ,300105,龙源技术,山东,元器件,20100820
1492,300106.SZ,300106,西部牧业,新疆,农矿业,20100820
1493,300107.SZ,300107,建新股份,河北,化学制药,20100820
1494,300108.SZ,300108,吉药控股,吉林,化学制药,20100825
1495,300109.SZ,300109,新开源,河南,化学制药,20100825
1496,300110.SZ,300110,华仁药业,山东,化学制药,20100825
1497,300111.SZ,300111,向日葵,浙江,半导体,20100827
1498,300112.SZ,300112,万讯自控,深圳,元器件,20100827
1499,300113.SZ,300113,顺网科技,浙江,软件服务,20100827
1500,300114.SZ,300114,中航电测,陕西,元器件,20100827
1501,300115.SZ,300115,长盈精密,深圳,元器件,20100902
1502,300116.SZ,300116,坚瑞沃能,陕西,元器件,20100902
1503,300117.SZ,300117,嘉寓股份,北京,装修装饰,20100902
1504,300118.SZ,300118,东方日升,浙江,半导体,20100902
1505,300119.SZ,300119,瑞普生物,天津,化学制药,20100917
1506,300120.SZ,300120,经纬辉开,天津,元器件,20100917
1507,300121.SZ,300121,阳谷华泰,山东,化学制药,20100917
1508,300122.SZ,300122,智飞生物,重庆,化学制药,20100928
1509,300123.SZ,300123,亚光科技,湖南,船舶,20100928
1510,300124.SZ,300124,汇川技术,深圳,元器件,20100928
1511,300125.SZ,300125,易世达,辽宁,元器件,20101013
1512,300126.SZ,300126,锐奇股份,上海,轻工机械,20101013
1513,300127.SZ,300127,银河磁体,四川,元器件,20101013
1514,300128.SZ,300128,锦富技术,江苏,元器件,20101013
1515,300129.SZ,300129,泰胜风能,上海,元器件,20101019
1516,300130.SZ,300130,新国都,深圳,软件服务,20101019
1517,300131.SZ,300131,英唐智控,深圳,元器件,20101019
1518,300132.SZ,300132,青松股份,福建,化学制药,20101026
1519,300133.SZ,300133,华策影视,浙江,影视音像,20101026
1520,300134.SZ,300134,大富科技,深圳,软件服务,20101026
1521,300135.SZ,300135,宝利国际,江苏,化学制药,20101026
1522,300136.SZ,300136,信维通信,深圳,软件服务,20101105
1523,300137.SZ,300137,先河环保,河北,环境保护,20101105
1524,300138.SZ,300138,晨光生物,河北,农矿业,20101105
1525,300139.SZ,300139,晓程科技,北京,元器件,20101112
1526,300140.SZ,300140,中环装备,陕西,元器件,20101112
1527,300141.SZ,300141,和顺电气,江苏,元器件,20101112
1528,300142.SZ,300142,沃森生物,云南,化学制药,20101112
1529,300143.SZ,300143,星普医科,广东,化学制药,20101209
1530,300144.SZ,300144,宋城演艺,浙江,旅游景点,20101209
1531,300145.SZ,300145,中金环境,浙江,机械,20101209
1532,300146.SZ,300146,汤臣倍健,广东,农矿业,20101215
1533,300147.SZ,300147,香雪制药,广东,化学制药,20101215
1534,300148.SZ,300148,天舟文化,湖南,出版业,20101215
1535,300149.SZ,300149,量子生物,广东,农矿业,20101222
1536,300150.SZ,300150,世纪瑞尔,北京,软件服务,20101222
1537,300151.SZ,300151,昌红科技,深圳,机械,20101222
1538,300152.SZ,300152,科融环境,江苏,环境保护,20101229
1539,300153.SZ,300153,科泰电源,上海,元器件,20101229
1540,300154.SZ,300154,瑞凌股份,深圳,元器件,20101229
1541,300155.SZ,300155,安居宝,广东,元器件,20110107
1542,300156.SZ,300156,神雾环保,北京,环境保护,20110107
1543,300157.SZ,300157,恒泰艾普,北京,农矿业,20110107
1544,300158.SZ,300158,振东制药,山西,化学制药,20110107
1545,300159.SZ,300159,新研股份,新疆,农矿业,20110107
1546,300160.SZ,300160,秀强股份,江苏,玻璃,20110113
1547,300161.SZ,300161,华中数控,湖北,机械,20110113
1548,300162.SZ,300162,雷曼光电,深圳,元器件,20110113
1549,300163.SZ,300163,先锋新材,浙江,综合服务,20110113
1550,300164.SZ,300164,通源石油,陕西,农矿业,20110113
1551,300165.SZ,300165,天瑞仪器,江苏,元器件,20110125
1552,300166.SZ,300166,东方国信,北京,软件服务,20110125
1553,300167.SZ,300167,迪威迅,深圳,软件服务,20110125
1554,300168.SZ,300168,万达信息,上海,软件服务,20110125
1555,300169.SZ,300169,天晟新材,江苏,塑料,20110125
1556,300170.SZ,300170,汉得信息,上海,软件服务,20110201
1557,300171.SZ,300171,东富龙,上海,化学制药,20110201
1558,300172.SZ,300172,中电环保,江苏,环境保护,20110201
1559,300173.SZ,300173,智慧松德,广东,轻工机械,20110201
1560,300174.SZ,300174,元力股份,福建,化学制药,20110201
1561,300175.SZ,300175,朗源股份,山东,农矿业,20110215
1562,300176.SZ,300176,派生科技,广东,汽车服务,20110215
1563,300177.SZ,300177,中海达,广东,软件服务,20110215
1564,300178.SZ,300178,腾邦国际,深圳,旅游服务,20110215
1565,300179.SZ,300179,四方达,河南,农矿业,20110215
1566,300180.SZ,300180,华峰超纤,上海,化学制药,20110222
1567,300181.SZ,300181,佐力药业,浙江,化学制药,20110222
1568,300182.SZ,300182,捷成股份,北京,软件服务,20110222
1569,300183.SZ,300183,东软载波,山东,软件服务,20110222
1570,300184.SZ,300184,力源信息,湖北,元器件,20110222
1571,300185.SZ,300185,通裕重工,山东,工程机械,20110308
1572,300187.SZ,300187,永清环保,湖南,环境保护,20110308
1573,300188.SZ,300188,美亚柏科,福建,软件服务,20110316
1574,300189.SZ,300189,神农基因,海南,农矿业,20110316
1575,300190.SZ,300190,维尔利,江苏,环境保护,20110316
1576,300191.SZ,300191,潜能恒信,北京,农矿业,20110316
1577,300192.SZ,300192,科斯伍德,江苏,文教休闲,20110322
1578,300193.SZ,300193,佳士科技,深圳,机械,20110322
1579,300194.SZ,300194,福安药业,重庆,化学制药,20110322
1580,300195.SZ,300195,长荣股份,天津,轻工机械,20110329
1581,300196.SZ,300196,长海股份,江苏,玻璃,20110329
1582,300197.SZ,300197,铁汉生态,深圳,环境保护,20110329
1583,300198.SZ,300198,纳川股份,福建,塑料,20110407
1584,300199.SZ,300199,翰宇药业,深圳,化学制药,20110407
1585,300200.SZ,300200,高盟新材,北京,化学制药,20110407
1586,300201.SZ,300201,海伦哲,江苏,机械,20110407
1587,300202.SZ,300202,聚龙股份,辽宁,机械,20110415
1588,300203.SZ,300203,聚光科技,浙江,环境保护,20110415
1589,300204.SZ,300204,舒泰神,北京,化学制药,20110415
1590,300205.SZ,300205,天喻信息,湖北,元器件,20110421
1591,300206.SZ,300206,理邦仪器,深圳,化学制药,20110421
1592,300207.SZ,300207,欣旺达,深圳,元器件,20110421
1593,300208.SZ,300208,青岛中程,山东,元器件,20110426
1594,300209.SZ,300209,天泽信息,江苏,软件服务,20110426
1595,300210.SZ,300210,森远股份,辽宁,机械,20110426
1596,300211.SZ,300211,亿通科技,江苏,软件服务,20110505
1597,300212.SZ,300212,易华录,北京,软件服务,20110505
1598,300213.SZ,300213,佳讯飞鸿,北京,软件服务,20110505
1599,300214.SZ,300214,日科化学,山东,化学制药,20110511
1600,300215.SZ,300215,电科院,江苏,元器件,20110511
1601,300217.SZ,300217,东方电热,江苏,元器件,20110518
1602,300218.SZ,300218,安利股份,安徽,塑料,20110518
1603,300219.SZ,300219,鸿利智汇,广东,元器件,20110518
1604,300220.SZ,300220,金运激光,湖北,元器件,20110525
1605,300221.SZ,300221,银禧科技,广东,塑料,20110525
1606,300222.SZ,300222,科大智能,上海,元器件,20110525
1607,300223.SZ,300223,北京君正,北京,半导体,20110531
1608,300224.SZ,300224,正海磁材,山东,元器件,20110531
1609,300225.SZ,300225,金力泰,上海,染料涂料,20110531
1610,300226.SZ,300226,上海钢联,上海,软件服务,20110608
1611,300227.SZ,300227,光韵达,深圳,元器件,20110608
1612,300228.SZ,300228,富瑞特装,江苏,机械,20110608
1613,300229.SZ,300229,拓尔思,北京,软件服务,20110615
1614,300230.SZ,300230,永利股份,上海,塑料,20110615
1615,300231.SZ,300231,银信科技,北京,软件服务,20110615
1616,300232.SZ,300232,洲明科技,深圳,半导体,20110622
1617,300233.SZ,300233,金城医药,山东,化学制药,20110622
1618,300234.SZ,300234,开尔新材,浙江,陶瓷,20110622
1619,300235.SZ,300235,方直科技,深圳,软件服务,20110629
1620,300236.SZ,300236,上海新阳,上海,半导体,20110629
1621,300237.SZ,300237,美晨生态,山东,地产,20110629
1622,300238.SZ,300238,冠昊生物,广东,化学制药,20110706
1623,300239.SZ,300239,东宝生物,内蒙,化学制药,20110706
1624,300240.SZ,300240,飞力达,江苏,仓储物流,20110706
1625,300241.SZ,300241,瑞丰光电,深圳,半导体,20110712
1626,300242.SZ,300242,佳云科技,广东,软件服务,20110712
1627,300243.SZ,300243,瑞丰高材,山东,化学制药,20110712
1628,300244.SZ,300244,迪安诊断,浙江,化学制药,20110719
1629,300245.SZ,300245,天玑科技,上海,软件服务,20110719
1630,300246.SZ,300246,宝莱特,广东,化学制药,20110719
1631,300247.SZ,300247,融捷健康,安徽,化学制药,20110729
1632,300248.SZ,300248,新开普,河南,软件服务,20110729
1633,300249.SZ,300249,依米康,四川,软件服务,20110803
1634,300250.SZ,300250,初灵信息,浙江,软件服务,20110803
1635,300251.SZ,300251,光线传媒,北京,影视音像,20110803
1636,300252.SZ,300252,金信诺,深圳,元器件,20110818
